goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
0,Edinburgh,EDH,55.9527013,-3.1970506,3.5,3,6,TRUE,none,,,2,,,,,,
1,Sun Prairie,WI,43.1735465,-89.2076187,4.5,5,4,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,TRUE,TRUE,
0,Phoenix,AZ,33.5080943,-112.0863874,5,5,7,TRUE,none,,,,,,,,,
1,Phoenix,AZ,33.4796892,-112.0297946,4,41,84,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Edinburgh,EDH,55.9480776,-3.1870077,4.5,64,48,TRUE,full_bar,average,casual,2,,TRUE,no,FALSE,,
0,Mesa,AZ,33.3928115,-111.6838323,2.5,17,17,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Madison,WI,43.1336297,-89.2995085,3.5,8,45,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Charlotte,NC,35.1469687,-80.8086157,4,64,53,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.4496484,-112.0711281,2,3,36,TRUE,none,,,2,,,,TRUE,,
1,Charlotte,NC,35.211226,-80.858755,4,238,533,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1447963,-115.200935,1.5,5,21,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.3171014,-80.74022,2,7,17,TRUE,none,quiet,casual,2,TRUE,,,FALSE,FALSE,
1,North Las Vegas,NV,36.2919185,-115.1809645,2.5,86,465,TRUE,full_bar,loud,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Scottsdale,AZ,33.7969402,-111.9275787,3.5,27,138,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,TRUE
1,Las Vegas,NV,36.114921,-115.236636,4,15,12,FALSE,none,average,casual,1,TRUE,TRUE,,FALSE,,
1,Henderson,NV,36.03025818,-115.0304642,4.5,189,1108,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,FALSE,
0,Charlotte,NC,35.2261079,-80.8468595,4,8,23,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.1233887,-115.2246536,3.5,175,547,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.1132842,-115.1639502,2.5,9,8,TRUE,full_bar,average,casual,2,,FALSE,,FALSE,,
0,Pittsburgh,PA,40.426888,-79.967468,4.5,15,38,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.143001,-115.06704,2,5,60,TRUE,none,,,1,,,,,,
1,Madison,WI,43.0649299,-89.4165809,4,41,509,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Henderson,NV,36.06328358,-115.0468624,5,15,58,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Coolidge,AZ,32.9781484,-111.5242948,3,19,29,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Tempe,AZ,33.4078912,-111.9538452,4,24,75,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Chandler,AZ,33.306414,-111.891732,4.5,66,605,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Charlotte,NC,35.153816,-80.8249249,4,7,24,TRUE,none,,,3,,,,,,
1,Scottsdale,AZ,33.7805277,-111.9241916,3.5,68,173,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.12550514,-115.2086907,3.5,73,205,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.0820114,-115.119644,2.5,6,14,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,,
1,Sainte-Anne-de-Bellevue,QC,45.4034295,-73.9517452,2,9,7,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.12757,-115.166312,3.5,264,532,TRUE,full_bar,average,casual,3,FALSE,,,FALSE,FALSE,
1,Scottsdale,AZ,33.626298,-111.896803,3,3,35,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.451096,-112.030703,3.5,25,61,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Mesa,AZ,33.440412,-111.772257,2,8,4,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,,
1,Mesa,AZ,33.3790899,-111.786712,4,3,70,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,,
1,Montreal,QC,45.5254265,-73.5861038,3.5,3,20,TRUE,none,,casual,2,FALSE,,,TRUE,,
1,Montral,QC,45.5013662,-73.5592059,4,8,5,TRUE,none,quiet,,,,,,,,
1,Las Vegas,NV,36.1374016,-115.1615956,3,14,55,TRUE,none,,casual,2,FALSE,,,FALSE,,
0,Phoenix,AZ,33.56700175,-112.1363032,1.5,3,7,TRUE,none,,,1,,,,,,
0,Tempe,AZ,33.4256993,-111.9398351,3.5,4,4,FALSE,none,loud,,1,,,,,,
1,Phoenix,AZ,33.449597,-112.075508,4.5,263,888,TRUE,beer_and_wine,average,casual,2,FALSE,,,FALSE,TRUE,
0,Charlotte,NC,35.22756979,-80.83813717,4,5,9,FALSE,none,,,2,,,,,,
1,Pittsburgh,PA,40.49046,-79.904612,4,11,66,FALSE,full_bar,average,casual,2,FALSE,,,FALSE,,
0,Glendale,AZ,33.6540058,-112.151166,4.5,7,127,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.42399,-111.939011,3.5,121,230,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Scottsdale,AZ,33.62073368,-111.875172,3.5,12,111,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Phoenix,AZ,33.6005307,-111.9794072,3,9,36,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.053692,-115.281071,3,3,20,TRUE,none,,,2,,,,FALSE,,
0,Henderson,NV,36.0619682,-115.0409065,4,83,268,TRUE,full_bar,loud,casual,2,FALSE,FALSE,no,FALSE,,
0,Sun Prairie,WI,43.186079,-89.26254,4,5,14,TRUE,none,,,2,,,,,,
0,Surprise,AZ,33.640165,-112.395175,4,8,231,TRUE,none,,,2,,,,,,
1,Scottsdale,AZ,33.62116321,-111.9258335,2.5,15,38,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.4770071,-112.064905,4.5,60,100,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.2085091,-115.3133908,4.5,27,50,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Montreal,QC,45.5857321,-73.5412221,2.5,4,5,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Edinburgh,EDH,55.9496724,-3.1877479,3.5,46,28,TRUE,full_bar,loud,,2,,FALSE,outdoor,FALSE,,
0,Maricopa,AZ,33.0540704,-112.0440098,4.5,4,5,TRUE,none,,,1,,,,,TRUE,
1,Charlotte,NC,35.2288659,-80.8413659,3.5,29,112,FALSE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,TRUE,
0,Sun City,AZ,33.6394264,-112.2763421,2,4,6,TRUE,none,,,1,,TRUE,,,,
0,Montreal,QC,45.475042,-73.6233145,4,4,13,TRUE,none,,,3,,,,,,
0,Goodyear,AZ,33.4927225,-112.3801063,4.5,55,145,TRUE,none,,,1,FALSE,,,TRUE,,
1,Phoenix,AZ,33.5005043,-112.0827581,3,56,64,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,FALSE
0,Peoria,AZ,33.582685,-112.204254,4.5,29,50,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.041095,-115.120455,4,5,37,FALSE,none,,,,,,,,,
1,Las Vegas,NV,36.12766031,-115.2242177,4,107,736,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Charlotte,NC,35.20874045,-80.86156809,4.5,20,91,TRUE,none,,,1,,,,TRUE,,
1,Phoenix,AZ,33.4535069,-112.0722782,3.5,36,51,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Tempe,AZ,33.395162,-111.97828,3.5,17,17,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,,
1,Montreal,QC,45.4747132,-73.6233431,3.5,6,10,TRUE,full_bar,quiet,dressy,2,FALSE,TRUE,,TRUE,FALSE,
1,Waterloo,ON,43.46439537,-80.52208163,4,13,19,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,FALSE,,
0,Phoenix,AZ,33.5175821,-112.064846,3.5,52,39,FALSE,none,,,2,,,,,,
1,Tempe,AZ,33.4144553,-111.9207409,3.5,11,36,FALSE,none,,casual,1,FALSE,TRUE,,TRUE,,
1,Montreal,QC,45.5096784,-73.5739311,4,8,10,TRUE,full_bar,quiet,casual,3,,FALSE,,FALSE,,
1,Pittsburgh,PA,40.451723,-79.932833,4,166,290,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Mesa,AZ,33.3796017,-111.601613,2.5,29,200,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.468577,-111.703265,1.5,3,4,FALSE,beer_and_wine,,casual,1,,,,,,
0,Phoenix,AZ,33.5097447,-111.9959864,5,9,47,TRUE,none,,,1,,,,,,
0,Pittsburgh,PA,40.46566478,-79.95574388,4.5,21,20,TRUE,none,quiet,,1,,,,FALSE,,
1,Phoenix,AZ,33.4799388,-111.9883724,3.5,103,521,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Edinburgh,EDH,55.9457717,-3.2007207,3.5,4,4,TRUE,beer_and_wine,quiet,casual,2,,FALSE,,TRUE,TRUE,
1,Pittsburgh,PA,40.42746,-79.969291,4,34,55,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Pittsburgh,PA,40.352041,-80.051582,3.5,8,59,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Gilbert,AZ,33.351854,-111.829865,5,4,63,TRUE,none,,,1,,,,TRUE,,
0,Madison,WI,43.0606696,-89.4390295,4,26,38,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Madison,WI,43.05854104,-89.50517803,4.5,11,8,TRUE,none,loud,casual,1,FALSE,,,FALSE,FALSE,
1,Tempe,AZ,33.42135,-111.924806,3.5,61,109,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Chandler,AZ,33.2985655,-111.8775871,3.5,4,31,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Phoenix,AZ,33.4962047,-112.0212354,1.5,13,17,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Edinburgh,EDH,55.95751102,-3.180695687,4.5,14,12,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Glendale,AZ,33.6690544,-112.2029191,3.5,126,356,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.5113051,-112.0471421,3.5,73,372,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Peoria,AZ,33.5949669,-112.220768,2.5,6,46,TRUE,none,,casual,1,FALSE,,,FALSE,,TRUE
1,Indian Trail,NC,35.0847179,-80.6614121,4,4,32,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Harrisburg,NC,35.321683,-80.659621,4,28,32,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.4801098,-111.9951255,5,3,3,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,
0,Las Vegas,NV,36.11603656,-115.2965069,4,41,141,TRUE,none,,,1,,,,,,
1,Pittsburgh,PA,40.4376961,-80.0176808,3,67,84,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,FALSE,FALSE
1,Edinburgh,EDH,55.9408747,-3.1809179,3,14,11,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
0,Montral,QC,45.47615433,-73.62250519,3,5,8,TRUE,none,,,,FALSE,FALSE,,,,
0,Charlotte,NC,35.24609,-80.893248,1,3,13,TRUE,none,average,casual,2,FALSE,,,FALSE,FALSE,
1,Pineville,NC,35.114191,-80.912923,4,9,24,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Chandler,AZ,33.304775,-111.947948,3,106,47,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,North Las Vegas,NV,36.2877522,-115.1794229,2.5,3,34,TRUE,none,,,2,,,,,,
0,Pittsburgh,PA,40.392551,-80.061579,3,5,46,TRUE,none,,,1,FALSE,FALSE,,,,
1,Laval,QC,45.5223262,-73.8004628,4,14,17,TRUE,none,average,casual,2,FALSE,,,FALSE,FALSE,
1,Scottsdale,AZ,33.5810432,-111.880204,3.5,247,874,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.097113,-115.176621,4,24,183,TRUE,none,,,1,,TRUE,,,,
0,Las Vegas,NV,36.100361,-115.116311,3.5,9,3,FALSE,none,,,1,,,,,,
1,Pittsburgh,PA,40.43130771,-80.00190753,3.5,29,52,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Mesa,AZ,33.392896,-111.684085,3.5,32,120,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Phoenix,AZ,33.511391,-112.069119,4,25,554,TRUE,none,,,2,,TRUE,,TRUE,,
1,Montreal,QC,45.5010325,-73.5795942,3.5,4,5,TRUE,none,,casual,3,TRUE,TRUE,,,,
1,Las Vegas,NV,36.104148,-115.137658,4.5,171,1125,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,TRUE
0,Phoenix,AZ,33.4471995,-112.0738692,4.5,6,16,FALSE,none,,,2,,,,,,
1,Las Vegas,NV,36.2395163,-115.0562582,3,75,247,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Middleton,WI,43.099963,-89.528357,4.5,3,7,TRUE,none,,,,,,,,,
1,Las Vegas,NV,36.09883118,-115.175766,4,7,27,TRUE,none,very_loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.60680996,-112.0656504,2.5,36,17,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Edinburgh,EDH,55.9415907,-3.1817269,4,14,4,TRUE,none,,casual,1,TRUE,,,FALSE,,
0,Las Vegas,NV,36.1449619,-115.1460032,3,16,77,TRUE,none,,,2,,,,,,
1,Pittsburgh,PA,40.4484631,-79.9894086,3.5,222,198,TRUE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,33.384163,-111.803119,3.5,30,83,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.0228812,-115.0466353,3,58,95,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Lachine,QC,45.4377807,-73.6884056,4,5,8,TRUE,none,average,casual,1,FALSE,TRUE,,,,
1,Las Vegas,NV,36.0765176,-115.1533426,3.5,28,64,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Las Vegas,NV,36.041101,-115.12046,3.5,58,170,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.6548149,-112.0637783,3.5,14,88,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Charlotte,NC,35.225324,-80.842187,3.5,8,18,FALSE,none,,,2,,,,,,
1,Henderson,NV,36.0217253,-115.0853105,4,112,625,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
1,Mesa,AZ,33.4659631,-111.6862023,3.5,80,168,TRUE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,FALSE,
0,Las Vegas,NV,36.10050402,-115.3134441,4,25,52,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Chandler,AZ,33.306349,-111.891192,3,5,9,FALSE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Buckeye,AZ,33.4369562,-112.5602301,2.5,13,92,FALSE,none,,,1,,,,,,
0,Edinburgh,EDH,55.9564751,-3.188591479,4.5,8,14,TRUE,none,,,2,,,,FALSE,,
0,Queen Creek,AZ,33.25104,-111.629971,2,3,10,TRUE,none,,,,,,,,,
1,Las Vegas,NV,36.2472804,-115.2089199,4.5,29,32,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.5082688,-112.0317156,4.5,64,111,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Chandler,AZ,33.32108,-111.875858,2.5,10,26,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.0786511,-115.2417425,4,58,331,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.4153828,-111.8314733,4,23,36,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Mesa,AZ,33.4431437,-111.8400477,4.5,6,17,TRUE,none,,,2,,,,,,
0,Chandler,AZ,33.32099441,-111.9126824,3.5,40,70,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Phoenix,AZ,33.391881,-112.072761,1.5,8,34,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1173156,-115.1763486,4.5,50,100,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Gilbert,AZ,33.3353688,-111.7389268,3.5,40,30,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,33.53814,-111.885036,3,62,196,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Scottsdale,AZ,33.585284,-111.9259032,4.5,3,4,FALSE,none,,,2,,,,,,
1,Las Vegas,NV,36.18224438,-115.2602711,3,44,175,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,FALSE,FALSE,
1,Las Vegas,NV,36.0612353,-115.2896852,4,58,61,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Glendale,AZ,33.6107365,-112.1689384,3,7,10,TRUE,none,,casual,1,,,,FALSE,,
1,Montral,QC,45.5179642,-73.5885491,4.5,38,40,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,TRUE,FALSE,
0,Scottsdale,AZ,33.624662,-111.943525,3.5,4,4,FALSE,none,quiet,casual,1,,FALSE,,TRUE,TRUE,
1,Mesa,AZ,33.385161,-111.6872749,4,27,61,FALSE,full_bar,average,casual,1,FALSE,FALSE,,TRUE,,
1,Charlotte,NC,35.2206115,-80.8133301,3.5,49,165,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,FALSE,
0,Avondale,AZ,33.4919622,-112.3327748,2.5,9,15,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1282179,-115.2249786,4,19,117,TRUE,full_bar,quiet,casual,1,FALSE,,,FALSE,,
1,Mesa,AZ,33.3948018,-111.8751042,4,190,700,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Charlotte,NC,35.22911,-80.84119,3.5,105,164,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Lachine,QC,45.4422189,-73.6506335,3.5,4,7,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Mesa,AZ,33.4367737,-111.6856614,4,25,38,TRUE,none,,,2,TRUE,,,,,
1,Las Vegas,NV,36.14252332,-115.1425486,4.5,256,1018,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
0,Tempe,AZ,33.3951365,-111.9074899,4,13,21,TRUE,none,,,2,,FALSE,,,,
0,Tempe,AZ,33.424281,-111.924088,2.5,16,55,FALSE,none,average,casual,1,,,,TRUE,,
1,Montral,QC,45.5360085,-73.6163962,3.5,36,93,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Las Vegas,NV,36.0209539,-115.2783977,3,27,672,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.11957566,-115.1721972,4,116,252,TRUE,full_bar,average,dressy,4,FALSE,TRUE,,FALSE,FALSE,
1,NELLIS AFB,NV,36.23692568,-115.0507994,4.5,20,222,TRUE,none,loud,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.5098142,-112.0610062,4,553,1968,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Edinburgh,EDH,55.9473086,-3.1916428,3,130,95,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.305759,-111.993252,4,134,824,TRUE,full_bar,average,casual,2,FALSE,,outdoor,TRUE,FALSE,FALSE
1,Charlotte,NC,35.151786,-80.95081,3.5,57,145,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,,
1,Montral,QC,45.4802634,-73.5795617,4.5,8,4,TRUE,none,,casual,2,,,,FALSE,TRUE,
1,Savoy,IL,40.07064976,-88.24896812,2.5,3,12,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.3067372,-112.0537905,4,21,67,FALSE,full_bar,very_loud,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.43368614,-112.000563,4,165,845,TRUE,beer_and_wine,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6513692,-111.8862448,3,52,52,FALSE,full_bar,quiet,casual,3,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.4947482,-112.0632727,4,52,271,TRUE,full_bar,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.127308,-115.171459,2.5,10,22,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.118706,-115.186485,3.5,368,582,TRUE,full_bar,loud,dressy,3,FALSE,,yes,TRUE,FALSE,FALSE
0,Scottsdale,AZ,33.4991916,-111.9178159,2.5,6,5,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.159827,-80.875811,4,224,376,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.53855805,-111.8908726,3,55,437,TRUE,full_bar,very_loud,casual,2,FALSE,,,TRUE,FALSE,
0,Montreal,QC,45.5047942,-73.555978,4,66,53,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.0977777,-115.2975745,3,45,108,TRUE,beer_and_wine,quiet,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Montral,QC,45.5309262,-73.5815049,4.5,47,55,TRUE,none,average,casual,3,FALSE,FALSE,,FALSE,FALSE,
0,Charlotte,NC,35.162832,-80.737656,4,77,367,TRUE,none,,,1,,TRUE,,,,
1,Chandler,AZ,33.2363123,-111.7899927,3,51,280,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Peoria,AZ,33.651487,-112.256608,3.5,12,20,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.27134325,-115.2600896,3.5,22,44,FALSE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.307846,-80.75423,2.5,30,118,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,33.398873,-111.857603,3.5,7,26,TRUE,none,loud,casual,2,FALSE,FALSE,,FALSE,,
1,Mesa,AZ,33.450251,-111.703335,4,44,102,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,McKees Rocks,PA,40.46562,-80.0656106,3,5,18,TRUE,full_bar,,casual,2,FALSE,TRUE,,FALSE,,
1,Charlotte,NC,35.211532,-80.858501,3.5,214,661,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,33.482331,-111.926783,2,9,249,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Tempe,AZ,33.3641859,-111.91072,4,3,30,TRUE,none,,,2,,,,,,
0,Tempe,AZ,33.422601,-111.894039,4.5,9,124,TRUE,none,,,1,,,,,,
1,West Homestead,PA,40.4068186,-79.9169862,3.5,46,160,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
0,Phoenix,AZ,33.552742,-112.099276,2.5,5,31,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.379229,-111.927105,3.5,79,374,TRUE,full_bar,average,,1,,,outdoor,TRUE,,
1,Las Vegas,NV,36.1011972,-115.1724261,3.5,26,40,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.1727435,-115.1455849,4.5,3,14,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.10901626,-115.1538688,3.5,136,206,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6412871,-111.9258682,4,324,598,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Phoenix,AZ,33.625558,-111.979556,3,10,48,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Charlotte,NC,35.2176174,-80.7929583,3,8,4,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,FALSE
1,Indian Trail,NC,35.067744,-80.677488,4.5,105,145,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.6554989,-111.9299197,2,14,67,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Chandler,AZ,33.3052327,-111.9000158,4,47,357,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Mesa,AZ,33.450123,-111.719349,4,93,365,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.4752925,-111.9254184,4,27,141,TRUE,beer_and_wine,average,,2,,,no,FALSE,,
0,Brentwood,PA,40.37628033,-79.98410119,2.5,3,8,TRUE,none,,,1,,,,,,
0,Pittsburgh,PA,40.4409995,-79.9577793,3.5,13,90,FALSE,none,,,2,,,,FALSE,,
0,Phoenix,AZ,33.4382789,-112.0178286,2,24,68,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,FALSE
1,Champaign,IL,40.1106195,-88.2311483,3,48,84,TRUE,full_bar,loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,FALSE
1,Champaign,IL,40.110556,-88.2295463,3,12,51,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
0,Gilbert,AZ,33.29416401,-111.7372329,4,30,57,TRUE,none,,,2,,,,,TRUE,
0,Mesa,AZ,33.39319051,-111.6832412,3.5,8,59,TRUE,none,,,1,,,,,,
